DealerID","UsedNew","Certified","Year","Make","Model","Trim","StockNumber","VIN","Mileage","Price","Engine","Tramsission","Color","Interior","Images","Comment","Options"
"900","U","N","2004","Acura","TSX","","3861A","JH4CL95884C016988","35577","18498","L4 2.4L DOHC VTEC","Manual 6 Speed","Milano Red","","http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988_00.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988_01.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988_02.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988_03.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988_04.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988_05.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988_06.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988_07.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JH4CL95884C016988_08.jpg","<b>For a chance to WIN THIS CAR* set your appointment with the Internet Sales Department TODAY!</b> <br><br> Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates. <br><br> Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month / 12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty. <br><br> For special internet prices call for an appointment! <br><br> * No purchase necessary some restrictions apply.  Contact the Internet Sales Department for details.","2.4 liter inline 4 cylinder DOHC engine with variable valve timing, 200 horsepower, 4 Doors, 4-wheel ABS brakes, 8-way power adjustable drivers seat, Air conditioning with dual zone climate control, Audio controls on steering wheel, Chrome grill, Climate controlled - driver and passenger heated-cushion; driver heated-seatback, Clock - In-dash, Cruise control, External temperature display, Front seat type - Bucket, Front-wheel drive, Head airbags - Curtain 1st and 2nd row, Heated drivers seat, Heated passenger seat, Interior air filtration, Intermittent window wipers, Leather seats, Manual Transmission, Multi-function remote - trunk/hatch/door; windows, Overhead console - Mini with storage, Passenger Airbag, Power mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Remote power door locks, Remote window operation, Signal mirrors - Turn signal in mirrors, Speed sensitive window wipers, Speed-proportional power steering, Sunroof - power glass, Tachometer, Tilt and telescopic steering wheel, Traction control - ABS and driveline, Universal remote transmitter, Xenon headlights"
"900","U","N","2007","Subaru","Impreza","Outback SE","3867A","JF1GG63617H817072","2731","19981","B4 2.5L","Automatic 4 Speed","Urban Gray Metallic/Crystal Gray Metallic","Anthracite Black w/Tricot Upholstery","http://images.vinmanager.com/DealerPics/Dealer900/JF1GG63617H817072.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG63617H817072_00.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG63617H817072_01.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG63617H817072_02.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG63617H817072_03.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG63617H817072_04.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG63617H817072_05.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG63617H817072_06.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG63617H817072_07.jpg","*****TWO TONE URBAN GRAY/CRYSTAL GRAY***BARELY DRIVEN***LOW MILES***SHOWROOM CONDITION**TRADED ON NEW WRX***1 OWNER***GREAT VALUE******   <b>For a chance to WIN THIS CAR* set your appointment with the Internet Sales Department TODAY!</b> <br><br> Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates. <br><br> Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month / 12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty. <br><br> For special internet prices call for an appointment! <br><br> * No purchase necessary some restrictions apply.  Contact the Internet Sales Department for details.","173 horsepower, 2.5 liter flat 4 cylinder SOHC engine, 4 Doors, 4-wheel ABS brakes, 4WD Type - Full-time, Air conditioning with climate control, All-wheel drive, Center Console - Full with covered storage, Clock - In-dash, Cruise control, Daytime running lights, External temperature display, Front fog/driving lights, Front seat type - Sports, Intermittent window wipers, Passenger Airbag, Power mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Rear wiper, Remote power door locks, Roof rack, Speed-proportional power steering, Tachometer, Tilt steering wheel"
"900","U","N","2004","Subaru","Impreza","2.5TS","3877A","JF1GG65584G819682","91435","9180","B4 2.5L","Manual","Pacifica Blue Pearl","Gray w/Knit Cloth Seat Trim","http://images.vinmanager.com/DealerPics/Dealer900/JF1GG65584G819682.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG65584G819682_00.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG65584G819682_01.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG65584G819682_02.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG65584G819682_03.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG65584G819682_04.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG65584G819682_05.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG65584G819682_06.jpg,http://images.vinmanager.com/DealerPics/Dealer900/JF1GG65584G819682_07.jpg","<b>For a chance to WIN THIS CAR* set your appointment with the Internet Sales Department TODAY!</b> <br><br> Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates. <br><br> Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month / 12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty. <br><br> For special internet prices call for an appointment! <br><br> * No purchase necessary some restrictions apply.  Contact the Internet Sales Department for details.","165 horsepower, 2.5 liter flat 4 cylinder SOHC engine, 4 Doors, 4-wheel ABS brakes, 4WD Type - Full-time, Air conditioning, All-wheel drive, Center Console - Full with covered storage, Clock - In-dash, Cruise control, Daytime running lights, Front seat type - Bucket, Intermittent window wipers, Passenger Airbag, Power mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Rear wiper, Remote power door locks, Speed-proportional power steering, Tachometer, Tilt steering wheel"
"900","U","N","2000","Subaru","Legacy","OUTBACK","3889A","4S3BH6651Y7603954","114109","5980","B4 2.5L","Automatic 4 Speed","Winestone Pearl/Titanium Pearl","","http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954.jpg,http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954_00.jpg,http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954_01.jpg,http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954_02.jpg,http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954_03.jpg,http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954_04.jpg,http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954_05.jpg,http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954_06.jpg,http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954_07.jpg,http://images.vinmanager.com/DealerPics/Dealer900/4S3BH6651Y7603954_08.jpg","***WHOLESALE TO THE PUBLIC***NO HASSLE PRICING***KBB RETAIL $10720*****   <b>For a chance to WIN THIS CAR* set your appointment with the Internet Sales Department TODAY!</b> <br><br> Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates. <br><br> Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month / 12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty. <br><br> For special internet prices call for an appointment! <br><br> * No purchase necessary some restrictions apply.  Contact the Internet Sales Department for details.","165 horsepower, 2.5 liter flat 4 cylinder SOHC engine, 4 Doors, 4-wheel ABS brakes, 4WD Type - Full-time, 6-way power adjustable drivers seat, Air conditioning, All-wheel drive, Center Console - Full with covered storage, Chrome grill, Clock - In-dash, Cruise control, Daytime running lights, Front fog/driving lights, Front seat type - Bucket, Intermittent window wipers, Overhead console - Mini with storage, Passenger Airbag, Power mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Rear wiper, Remote power door locks, Roof rack, Speed-proportional power steering, Tachometer, Tilt steering wheel"
"900","U","N","1976","Lincoln","Town Car","","3902A","6Y82A860321","62263","4380","8 Cylinder","Automatic 3 Speed","White","","http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_00.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_01.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_02.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_03.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_04.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_05.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_06.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_07.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_08.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_09.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_10.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_11.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_12.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_13.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_14.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_15.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_16.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_17.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_18.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_19.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_20.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_21.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_22.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_23.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_24.jpg,http://images.vinmanager.com/DealerPics/Dealer900/6Y82A860321_25.jpg","*****THIS BEAUTIFUL CLASSIC WAS TRADED INTO OUR SUBARU DEALERSHIP EXTREMELY WELL MAINTAINED 62000 ORIGINAL MILES THIS VEHICLE BRINGS MEANING TO THE PHRASE LAND YACHT AND WOULD MAKE AN EXCELLENT ADDITION TO ANY COLLECTION*****  <b>For a chance to WIN THIS CAR* set your appointment with the Internet Sales Department TODAY!</b> <br><br> Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates. <br><br> Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month / 12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty. <br><br> For special internet prices call for an appointment! <br><br> * No purchase necessary some restrictions apply.  Contact the Internet Sales Department for details.",""
"900","U","N","1994","Saturn","S Series","1","3924A","1G8ZG5596RZ292621","129489","2980","L4 1.9L SOHC","Manual","Green","","http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621.jpg,http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621_00.jpg,http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621_01.jpg,http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621_02.jpg,http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621_03.jpg,http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621_04.jpg,http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621_05.jpg,http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621_06.jpg,http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621_07.jpg,http://images.vinmanager.com/DealerPics/Dealer900/1G8ZG5596RZ292621_08.jpg","<b>For a chance to WIN THIS CAR* set your appointment with the Internet Sales Department TODAY!</b> <br><br> Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates. <br><br> Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month / 12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty. <br><br> For special internet prices call for an appointment! <br><br> * No purchase necessary some restrictions apply.  Contact the Internet Sales Department for details.","1.9 liter inline 4 cylinder SOHC engine, 4 Doors, 85 horsepower, Center Console - Full with covered storage, Clock - In-radio, Front seat type - Bucket, Front-wheel drive, Intermittent window wipers, Manual Transmission, Privacy/tinted glass, Rear defogger, Speed-proportional power steering, Tachometer, Tilt steering wheel"
"900","U","N","2003","Mazda","Protege5","","3937A","JM1BJ246631193074","46862","0","L4 2.0L","","","","","<b>For a chance to WIN THIS CAR* set your appointment with the Internet Sales Department TODAY!</b> <br><br> Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates. <br><br> Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month / 12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty. <br><br> For special internet prices call for an appointment! <br><br> * No purchase necessary some restrictions apply.  Contact the Internet Sales Department for details.","130 horsepower, 2.0 liter inline 4 cylinder DOHC engine, 4 Doors, Air conditioning, Center Console - Full with covered storage, Clock - In-radio, Cruise control, Front fog/driving lights, Front seat type - Bucket, Front-wheel drive, Intermittent window wipers, Passenger Airbag, Power mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear defogger, Rear spoiler - Lip, Rear wiper, Remote power door locks, Speed-proportional power steering, Split-bench rear seats, Tachometer, Tilt steering wheel"
"900","U","N","2003","Volkswagen","Passat","GLS","P4797","WVWVD63B33E177577","53258","13721","L4 1.8L DOHC 20V Turbo","Automatic 5 Speed","Fresco Green","Beige w/Velour Seat Trim","http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_00.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_01.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_02.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_03.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_04.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_05.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_06.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_07.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_08.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_09.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_10.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_11.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_12.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_13.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_14.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_15.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_16.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWVD63B33E177577_17.jpg","*****FRESCO GREEN***1.8 TURBO 4 CYLINDER***LEATHER***SUNROOF***NEW BRAKES***HEATED SEATS***53XXX MILES***KBB RETAIL $15870***THIS UNIT HAS BEEN REDUCED AND MUST BE SOLD***PASSING THE SAVINGS ON TO YOU***CONTACT US TOTODAY FOR A GREAT DEAL***WHOLESALE TO THE PUBLIC***NO HASSLE PRICING******  <b>For a chance to WIN THIS CAR* set your appointment with the Internet Sales Department TODAY!</b> <br><br> Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates. <br><br> Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month / 12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty. <br><br> For special internet prices call for an appointment! <br><br> * No purchase necessary some restrictions apply.  Contact the Internet Sales Department for details.","1.8 liter inline 4 cylinder DOHC engine, 170 hp horsepower, 4 Doors, 4-wheel ABS brakes, Air conditioning, Automatic Transmission, Center Console - Full with covered storage, Chrome grill, Clock - In-dash, Compressor - Intercooled turbo, Cruise control, Daytime running lights, External temperature display, Front fog/driving lights, Front seat type - Bucket, Front-wheel drive, Fuel economy EPA highway (mpg): 31 and EPA city (mpg): 22, Head airbags - Curtain 1st and 2nd row, Interior air filtration, Intermittent window wipers, Multi-function remote - Trunk/hatch/door, Passenger Airbag, Power heated mirrors, Power steering, Power windows with 2 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Rear wiper, Remote power door locks, Speed sensitive window wipers, Sunroof - Express open/close glass, Tachometer, Tilt and telescopic steering wheel, Traction control - ABS and driveline, Trip computer"
"900","U","N","2003","Volkswagen","New Beetle","GLS","P4810","3VWCK21Y73M307851","46792","16641","L4 2.0L SOHC 8V","Automatic 6 Speed","REFLEX SILVER","Black w/Leatherette Seat Trim","http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_00.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_01.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_02.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_03.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_04.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_05.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_06.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_07.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_08.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_09.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_10.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_11.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_12.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_13.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_14.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_15.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_16.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_17.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_18.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_19.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_20.jpg,http://images.vinmanager.com/DealerPics/Dealer900/3VWCK21Y73M307851_21.jpg","*****WHOLESALE TO THE PUBLIC***NO HASSLE PRICING*****   Tom Wood Imports is committed to providing the finest automotive experience through superior service.  Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates.  Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month/12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty.  For special internet prices call for an appointment!","115 horsepower, 2 Doors, 2.0 liter inline 4 cylinder SOHC engine, 4-wheel ABS brakes, Air conditioning, Center Console - Full with locking storage, Clock - In-overhead console, Convertible occupant rollover protection, Convertible roof - Power, Convertible window - Glass rear window, Cruise control, Daytime running lights, External temperature display, Front fog/driving lights, Front seat type - Bucket, Front-wheel drive, Interior air filtration, Intermittent window wipers, Multi-function remote - Trunk/hatch/door, Overhead console - Mini, Passenger Airbag, Power heated mirrors, Power steering, Power windows with 2 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Remote power door locks, Signal mirrors - Turn signal in mirrors, Speed sensitive window wipers, Tachometer, Tilt and telescopic steering wheel"
"900","U","N","1999","Volkswagen","Passat","GLS","P4813A","WVWMD63B9XE328892","151914","6380","V6 2.8L DOHC","Automatic 5 Speed","Candy White","","http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892_00.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892_01.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892_02.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892_03.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892_04.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892_05.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892_06.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892_07.jpg,http://images.vinmanager.com/DealerPics/Dealer900/WVWMD63B9XE328892_08.jpg","*****CANDY WHITE***1 OWNER***PHENOMINALY MAINTAINED***LIKE NEW CONDITION***WHOLESALE TO THE PUBLIC***NO HASSLE PRICING***KBB RETAIL $8545.00*****   <b>For a chance to WIN THIS CAR* set your appointment with the Internet Sales Department TODAY!</b> <br><br> Contact our Internet Sales Department for your next Certified Pre-Owned Volkswagen or Subaru featuring New Car Rates. <br><br> Ask about our select Tom Wood Certified Pre-Owned vehicles with a 12 month / 12000 miles drive train warranty.  Model restrictions apply to Tom Wood Certified Pre-Owned Warranty. <br><br> For special internet prices call for an appointment! <br><br> * No purchase necessary some restrictions apply.  Contact the Internet Sales Department for details.","190 horsepower, 2.8 liter V6 DOHC engine with variable valve timing, 4 Doors, 4-wheel ABS brakes, Air conditioning, Center Console - Full with covered storage, Clock - In-dash, Cruise control, Daytime running lights, External temperature display, Front fog/driving lights, Front seat type - Bucket, Front-wheel drive, Interior air filtration, Intermittent window wipers, Multi-function remote - trunk/hatch/door, Passenger Airbag, Power heated mirrors, Power steering, Power windows with 4 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Remote power door locks, Tachometer, Tilt and telescopic steering wheel, Traction control - ABS and driveline, Trip computer"
