"VehicleID","StyleID","FranchiseID","StockNumber","VIN","NewUsed","StockDate","CreateDate","UpdateDate","vYear","vMake","vModel","vTrim","vTrimExtended","vType","vDoors","vMileage","vInternetPrice","BaseListPrice","vExteriorColor","vInteriorColor","vEngine","vDisplacement","vTransmission","SID","Updated","FranchiseSource","Photo_URL","vDescription"
3044251,"","0","7.100608","KL5JD56Z66K484397","U",2007-12-05 00:00:00,2007-12-05 00:00:00,2007-12-17 13:52:40,"2006","SUZUKI","FORENZA"," ","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","11084",0,"10990","FANTASY BLACK","Not Given","4","2.0L L4  SFI DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  SFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
798758,"100819059","0","60159","KL5JD56Z97K516857","N",2006-10-24 00:00:00,2006-10-24 00:00:00,2007-12-17 13:52:35,"2007","SUZUKI","FORENZA","CONV/POPULAR PKG","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","3",14116,"14594","FUSION RED METALLIC","Not Given","4","2.0L L4  SFI DOHC 16V","M","451280",True,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  SFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
566484,"100819059","0","60141","KL5JD56ZX7K516544","N",2006-09-16 00:00:00,2006-09-16 00:00:00,2007-12-17 13:52:37,"2007","SUZUKI","FORENZA","CONV/POPULAR PKG","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","6",15379,"15944","CHAMPAGNE BEIGE MET","Not Given","4","2.0L L4  SFI DOHC 16V","M","451280",True,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  SFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2761312,"100640227","0","7.100585","KL5JD66Z66K406997","U",2007-10-27 00:00:00,2007-10-27 00:00:00,2007-12-17 13:52:39,"2006","SUZUKI","RENO"," ","HATCHBACK 4 DOOR","ENTRY LEVEL CAR","4","15330",10999,"10999","SILVER","Not Given","4","2.0L L4  SFI DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  SFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
566486,"100782021","0","60148","KL5JD66Z67K486660","N",2006-09-16 00:00:00,2006-09-16 00:00:00,2007-12-17 13:52:38,"2007","SUZUKI","RENO","CONV PKG","HATCHBACK 4 DOOR","ENTRY LEVEL CAR","4","1",14586,"15094","SUPER RED","Not Given","4","2.0L L4  SFI DOHC 16V","M","451280",True,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  SFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
1019756,"100782021","0","70012","KL5JD66Z87K554957","N",2006-12-20 00:00:00,2006-12-20 00:00:00,2007-12-17 13:52:35,"2007","SUZUKI","RENO","CONV PKG","HATCHBACK 4 DOOR","ENTRY LEVEL CAR","4","7",,"14094","SUPER RED","Not Given","4","2.0L L4  SFI DOHC 16V","M","451280",True,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  SFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
566488,"100782021","0","60146","KL5JD66Z97K516525","N",2006-09-16 00:00:00,2006-09-16 00:00:00,2007-12-17 13:52:38,"2007","SUZUKI","RENO","CONV PKG","HATCHBACK 4 DOOR","ENTRY LEVEL CAR","4","7",11666,"15094","COBALT BLUE METALLIC","Not Given","4","2.0L L4  SFI DOHC 16V","M","451280",True,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  SFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
3133958,"100000748","0","1.03466","KLATB22661B650999","U",2007-12-16 00:00:00,2007-12-16 00:00:00,2007-12-17 13:51:23,"2001","DAEWOO","LANOS","SPORT","HATCHBACK 2 DOOR","ENTRY LEVEL CAR","2","45515",0,"4995","RED","Not Given","4","1.6L L4  MPI DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  MPI DOHC 16V,4CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
3067729,"100187593","0","1.03457","KM8SB12B83U365221","U",2007-12-07 00:00:00,2007-12-07 00:00:00,2007-12-17 13:51:22,"2003","HYUNDAI","SANTA FE","GL","WAGON 4 DOOR","MINI SPORT UTILITY VEHICLE","4","59131",12995,"12995","BLUE","Not Given","4","2.4L L4  FI","M","451280",False,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,FWD,2.4L L4  FI,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2614436,"100336984","0","W3203","KM8SC73D74U639638","U",2007-10-10 00:00:00,2007-10-10 00:00:00,2007-12-17 13:52:01,"2004","HYUNDAI","SANTA FE","GLS/LX","WAGON 4 DOOR","MINI SPORT UTILITY VEHICLE","4","68086",14995,"14995","BEIGE","Not Given","6","2.7L V6  MPI DOHC 24V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/KM8SC73D74U639638_1.jpg||http://vehimages.carpod.net/images/KM8SC73D74U639638_2.jpg||http://vehimages.carpod.net/images/KM8SC73D74U639638_3.jpg||http://vehimages.carpod.net/images/KM8SC73D74U639638_4.jpg","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,AWD,2.7L V6  MPI DOHC 24V,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2478124,"100336987","0","W3185","KM8SC73E34U577115","U",2007-09-20 00:00:00,2007-09-20 00:00:00,2007-12-17 13:52:00,"2004","HYUNDAI","SANTA FE","GLS/LX","WAGON 4 DOOR","MINI SPORT UTILITY VEHICLE","4","40228",14995,"14995","MAROON","Not Given","6","3.5L V6  MPI DOHC 24V","M","451280",False,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,AWD,3.5L V6  MPI DOHC 24V,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2241047,"100334744","0","1.03273","KMHCG45C44U516021","U",2007-08-14 00:00:00,2007-08-14 00:00:00,2007-12-17 13:51:17,"2004","HYUNDAI","ACCENT","GL","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","46550",6030,"11995","SILVER","Not Given","4","1.6L L4  FI  DOHC 16V","M","451280",True,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  FI  DOHC 16V,4CYL,N,AIR COND,POW STEERING,"
2837360,"100681506","0","W3225","KMHCN46C16U033920","U",2007-11-07 00:00:00,2007-11-07 00:00:00,2007-12-17 13:52:04,"2006","HYUNDAI","ACCENT","GLS","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","28944",11495,"12495","GRAY","Not Given","4","1.6L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  FI  DOHC 16V,4CYL,ABS STANDARDPOW STEERING,POW WINDOWS,"
2539810,"100681506","0","7.100579","KMHCN46C86U009064","U",2007-09-28 00:00:00,2007-09-28 00:00:00,2007-12-17 13:52:38,"2006","HYUNDAI","ACCENT","GLS","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","3524",11995,"11995","WHITE","Not Given","4","1.6L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  FI  DOHC 16V,4CYL,ABS STANDARDPOW STEERING,POW WINDOWS,"
2518315,"100666326","0","W3193","KMHDN46D96U262889","U",2007-09-26 00:00:00,2007-09-26 00:00:00,2007-12-17 13:52:00,"2006","HYUNDAI","ELANTRA","GLS/GT/LTD","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","24999",12995,"13995","SLIVER","Not Given","4","2.0L L4  MPI DOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/KMHDN46D96U262889_1.jpg||http://vehimages.carpod.net/images/KMHDN46D96U262889_2.jpg||http://vehimages.carpod.net/images/KMHDN46D96U262889_3.jpg||http://vehimages.carpod.net/images/KMHDN46D96U262889_4.jpg||http://vehimages.carpod.net/images/KMHDN46D96U262889_5.jpg||http://vehimages.carpod.net/images/KMHDN46D96U262889_6.jpg||http://vehimages.carpod.net/images/KMHDN46D96U262889_7.jpg||http://vehimages.carpod.net/images/KMHDN46D96U262889_8.jpg||http://vehimages.carpod.net/images/KMHDN46D96U262889_9.jpg","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  MPI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2997081,"100478643","0","7.100597","KMHDN46DX5U975587","U",2007-11-30 00:00:00,2007-11-30 00:00:00,2007-12-17 13:52:40,"2005","HYUNDAI","ELANTRA","GLS/GT","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","28695",10990,"10990","BLACK","Not Given","4","2.0L L4  MPI DOHC 16V","M","451280",True,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:U,FWD,2.0L L4  MPI DOHC 16V,4CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
3103155,"","0","8061","KNADE123286334956","N",2007-12-13 00:00:00,2007-12-13 00:00:00,2007-12-17 13:52:06,"2008","KIA","RIO","LX/SX","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","0",0,"10890","SAPPHIRE BLUE","Not Given","4","1.6L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  PFI DOHC 16V,4CYL,O,"
2703099,"","0","8031","KNADE123686303841","N",2007-10-19 00:00:00,2007-10-19 00:00:00,2007-12-17 13:52:02,"2008","KIA","RIO","LX/SX","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","8",14500,"14975","RED","Not Given","4","1.6L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  PFI DOHC 16V,4CYL,O,"
3103160,"","0","8060","KNADE123786333852","N",2007-12-13 00:00:00,2007-12-13 00:00:00,2007-12-17 13:52:07,"2008","KIA","RIO","LX/SX","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","0",0,"10890","ORANGE","Not Given","4","1.6L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  PFI DOHC 16V,4CYL,O,"
2246983,"100834707","0","7123","KNADE123X76236367","N",2007-08-15 00:00:00,2007-08-15 00:00:00,2007-12-17 13:51:53,"2007","KIA","RIO","LX/SX","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","99",13960,"13960","BLUE","Not Given","4","1.6L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  FI  DOHC 16V,4CYL,O,POW STEERING,"
2644177,"","0","8025","KNADE123X86304457","N",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:52:00,"2008","KIA","RIO","LX/SX","SEDAN 4 DOOR","ENTRY LEVEL CAR","4","12",14675,"14675","SAPHHIRE BLUE","Not Given","4","1.6L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  PFI DOHC 16V,4CYL,O,"
3103157,"","0","8062","KNADE163286332067","N",2007-12-13 00:00:00,2007-12-13 00:00:00,2007-12-17 13:52:07,"2008","KIA","RIO","5","HATCHBACK 4 DOOR","ENTRY LEVEL CAR","4","0",0,"12915","BLACK","Not Given","4","1.6L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,"
2054914,"100834725","0","7198","KNADE163676291165","N",2007-07-14 00:00:00,2007-07-14 00:00:00,2007-12-17 13:51:54,"2007","KIA","RIO","5","HATCHBACK 4 DOOR","ENTRY LEVEL CAR","4","10",15905,"15905","BLUE","Not Given","4","1.6L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  FI  DOHC 16V,4CYL,O,AIR COND,POW STEERING,"
3131439,"0","0","8066","KNADE163986332096","N",2007-12-16 00:00:00,2007-12-16 00:00:00,2007-12-17 13:52:07,"2008","KIA","RIO","5","HATCHBACK 4 DOOR","ENTRY LEVEL CAR","4","0",0,"12915","WHITE","Not Given","4","1.6L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","ENTRY LEVEL CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,"
354525,"100658868","0","W2673","KNAFE121165235278","N",2006-07-21 00:00:00,2006-07-21 00:00:00,2007-12-17 13:51:57,"2006","KIA","SPECTRA","NEW  LX/EX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","9",14994,"16090","BEIGE","Not Given","4","2.0L L4  PFI DOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/KNAFE121165235278_1.jpg||http://vehimages.carpod.net/images/KNAFE121165235278_2.jpg||http://vehimages.carpod.net/images/KNAFE121165235278_3.jpg||http://vehimages.carpod.net/images/KNAFE121165235278_4.jpg||http://vehimages.carpod.net/images/KNAFE121165235278_5.jpg||http://vehimages.carpod.net/images/KNAFE121165235278_6.jpg||http://vehimages.carpod.net/images/KNAFE121165235278_7.jpg||http://vehimages.carpod.net/images/KNAFE121165235278_8.jpg||http://vehimages.carpod.net/images/KNAFE121165235278_9.jpg","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
1477975,"100831349","0","7154","KNAFE121175438530","N",2007-04-03 00:00:00,2007-04-03 00:00:00,2007-12-17 13:51:55,"2007","KIA","SPECTRA","EX/LX/SX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","17",15757,"16495","ICE BLUE","Not Given","4","2.0L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  FI  DOHC 16V,4CYL,O,POW STEERING,"
2478123,"100481351","0","W3189","KNAFE121355192092","U",2007-09-20 00:00:00,2007-09-20 00:00:00,2007-12-17 13:51:59,"2005","KIA","SPECTRA","NEW  LX/EX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","22777",11995,"11995","BLUE","Not Given","4","2.0L L4  PFI DOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/KNAFE121355192092_1.jpg||http://vehimages.carpod.net/images/KNAFE121355192092_2.jpg||http://vehimages.carpod.net/images/KNAFE121355192092_3.jpg||http://vehimages.carpod.net/images/KNAFE121355192092_4.jpg||http://vehimages.carpod.net/images/KNAFE121355192092_5.jpg||http://vehimages.carpod.net/images/KNAFE121355192092_6.jpg||http://vehimages.carpod.net/images/KNAFE121355192092_7.jpg||http://vehimages.carpod.net/images/KNAFE121355192092_8.jpg||http://vehimages.carpod.net/images/KNAFE121355192092_9.jpg","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
952464,"100831329","0","7044","KNAFE121475375066","N",2006-12-05 00:00:00,2006-12-05 00:00:00,2007-12-17 13:51:57,"2007","KIA","SPECTRA","EX/LX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","8",,"16495","BLUE","Not Given","4","2.0L L4  FI  DOHC 16V","A","451280",True,"RamDMSi","","BASIC ECONOMY CAR,AUTO TRANS,OPTIONAL:U,FWD,2.0L L4  FI  DOHC 16V,4CYL,N,"
2087626,"100831349","0","7201","KNAFE121575448784","N",2007-07-20 00:00:00,2007-07-20 00:00:00,2007-12-17 13:51:52,"2007","KIA","SPECTRA","EX/LX/SX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","42",16895,"16895","SILVER","Not Given","4","2.0L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  FI  DOHC 16V,4CYL,O,POW STEERING,"
2644176,"","0","8024","KNAFE121685493041","N",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:52:00,"2008","KIA","SPECTRA","EX/LX/SX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","6",16895,"16895","SILVER","Not Given","4","2.0L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,"
2054913,"100831349","0","7196","KNAFE121975009426","N",2007-07-14 00:00:00,2007-07-14 00:00:00,2007-12-17 13:51:54,"2007","KIA","SPECTRA","EX/LX/SX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","28",19020,"19020","SPARK BLUE","Not Given","4","2.0L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  FI  DOHC 16V,4CYL,O,POW STEERING,"
1213651,"100831329","0","7083","KNAFE121X75414579","N",2007-02-07 00:00:00,2007-02-07 00:00:00,2007-12-17 13:51:55,"2007","KIA","SPECTRA","EX/LX/SX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","25",16494,"16495","ICE BLUE","Not Given","4","2.0L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  FI  DOHC 16V,4CYL,O,POW STEERING,"
2022283,"100831349","0","7195","KNAFE121X75487726","N",2007-07-10 00:00:00,2007-07-10 00:00:00,2007-12-17 13:51:53,"2007","KIA","SPECTRA","EX/LX/SX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","22",16770,"16770","DRK BLUE","Not Given","4","2.0L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  FI  DOHC 16V,4CYL,O,POW STEERING,"
2065792,"100658870","0","W3118","KNAFE161265366455","N",2007-07-17 00:00:00,2007-07-17 00:00:00,2007-12-17 13:51:54,"2006","KIA","SPECTRA","NEW  LX/EX","HATCHBACK 4 DOOR","BASIC ECONOMY CAR","4","15",15995,"17675","BLACK","Not Given","4","2.0L L4  PFI DOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/KNAFE161265366455_1.jpg||http://vehimages.carpod.net/images/KNAFE161265366455_2.jpg||http://vehimages.carpod.net/images/KNAFE161265366455_3.jpg||http://vehimages.carpod.net/images/KNAFE161265366455_4.jpg||http://vehimages.carpod.net/images/KNAFE161265366455_5.jpg||http://vehimages.carpod.net/images/KNAFE161265366455_6.jpg||http://vehimages.carpod.net/images/KNAFE161265366455_7.jpg||http://vehimages.carpod.net/images/KNAFE161265366455_8.jpg||http://vehimages.carpod.net/images/KNAFE161265366455_9.jpg","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  PFI DOHC 16V,4CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
3103154,"","0","8059","KNAFE161385014987","N",2007-12-13 00:00:00,2007-12-13 00:00:00,2007-12-17 13:52:06,"2008","KIA","SPECTRA5","SX","HATCHBACK 4 DOOR","BASIC ECONOMY CAR","4","0",0,"15995","ORANGE","Not Given","4","2.0L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2644178,"","0","8029","KNAFE161485011046","N",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:52:00,"2008","KIA","SPECTRA5","SX","HATCHBACK 4 DOOR","BASIC ECONOMY CAR","4","14",17620,"17620","BLACK","Not Given","4","2.0L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2073382,"0","0","9044","KNAFE161X65309999","U",2007-07-18 00:00:00,2007-07-18 00:00:00,2007-12-17 13:51:44,"2006","KIA","SPECTRA5"," ","HATCHBACK 4 DOOR","BASIC ECONOMY CAR","4","20618",11033,"13995","RED","Not Given","4","2.0L L4  PFI DOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/KNAFE161X65309999_1.jpg||http://vehimages.carpod.net/images/KNAFE161X65309999_2.jpg||http://vehimages.carpod.net/images/KNAFE161X65309999_3.jpg||http://vehimages.carpod.net/images/KNAFE161X65309999_4.jpg||http://vehimages.carpod.net/images/KNAFE161X65309999_5.jpg||http://vehimages.carpod.net/images/KNAFE161X65309999_6.jpg||http://vehimages.carpod.net/images/KNAFE161X65309999_7.jpg||http://vehimages.carpod.net/images/KNAFE161X65309999_8.jpg","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.0L L4  PFI DOHC 16V,4CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
1722874,"100834545","0","7177","KNAFG525977096205","N",2007-05-18 00:00:00,2007-05-18 00:00:00,2007-12-17 13:51:55,"2007","KIA","RONDO","LX/EX","STATION WAGON","ENTRY LEVEL CAR","UNKNOWN","22",22685,"22685","BLK.CHERRY","Not Given","4","2.4L L4  PFI DOHC 16V","A","451280",False,"RamDMSi","","ENTRY LEVEL CAR,AUTO TRANS,OPTIONAL:U,FWD,2.4L L4  PFI DOHC 16V,4CYL,ABS STANDARDPOW STEERING,POW WINDOWS,"
1949112,"100834548","0","7192","KNAFG526077105317","N",2007-06-26 00:00:00,2007-06-26 00:00:00,2007-12-17 13:51:53,"2007","KIA","RONDO","LX/EX","STATION WAGON","ENTRY LEVEL CAR","UNKNOWN","23",22685,"22685","BLUE","Not Given","6","2.7L V6  PFI DOHC 24V","U","451280",False,"RamDMSi","","ENTRY LEVEL CAR,OPTIONAL:U,FWD,2.7L V6  PFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
1379543,"100834548","0","7151","KNAFG526677040084","N",2007-03-15 00:00:00,2007-03-15 00:00:00,2007-12-17 13:51:52,"2007","KIA","RONDO","LX/EX","STATION WAGON","ENTRY LEVEL CAR","UNKNOWN","8",19880,"19880","VOLCANO RED","Not Given","6","2.7L V6  PFI DOHC 24V","U","451280",False,"RamDMSi","","ENTRY LEVEL CAR,OPTIONAL:U,FWD,2.7L V6  PFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
1379570,"100834548","0","7152","KNAFG526977039964","N",2007-03-15 00:00:00,2007-03-15 00:00:00,2007-12-17 13:51:55,"2007","KIA","RONDO","LX/EX","STATION WAGON","ENTRY LEVEL CAR","UNKNOWN","13",19880,"19880","BLACK CHERRY","Not Given","6","2.7L V6  PFI DOHC 24V","U","451280",False,"RamDMSi","","ENTRY LEVEL CAR,OPTIONAL:U,FWD,2.7L V6  PFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2629664,"100666303","0","9138","KNAGD126365455170","U",2007-10-12 00:00:00,2007-10-12 00:00:00,2007-12-17 13:51:46,"2006","KIA","OPTIMA","LX/EX","SEDAN 4 DOOR","BASE LEVEL MIDSIZE CAR","4","21768",12933,"12995","SILVER","Not Given","4","2.4L L4  PFI DOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/KNAGD126365455170_1.jpg||http://vehimages.carpod.net/images/KNAGD126365455170_2.jpg||http://vehimages.carpod.net/images/KNAGD126365455170_3.jpg||http://vehimages.carpod.net/images/KNAGD126365455170_4.jpg||http://vehimages.carpod.net/images/KNAGD126365455170_5.jpg||http://vehimages.carpod.net/images/KNAGD126365455170_6.jpg||http://vehimages.carpod.net/images/KNAGD126365455170_7.jpg||http://vehimages.carpod.net/images/KNAGD126365455170_8.jpg","BASE LEVEL MIDSIZE CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.4L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2965798,"","0","9183","KNAGD128445291605","U",2007-11-27 00:00:00,2007-11-27 00:00:00,2007-12-17 13:51:50,"2004","KIA","OPTIMA","LX/EX","SEDAN 4 DOOR","BASE LEVEL MIDSIZE CAR","4","73673",8995,"9995","MAROON","Not Given","6","2.7L V6  PFI DOHC 24V","M","451280",False,"RamDMSi","","BASE LEVEL MIDSIZE CAR,MANUAL TRANS,OPTIONAL:A,FWD,2.7L V6  PFI DOHC 24V,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2478125,"100830264","0","W3187","KNAGE123975105398","U",2007-09-20 00:00:00,2007-09-20 00:00:00,2007-12-17 13:52:00,"2007","KIA","OPTIMA","LX/EX","SEDAN 4 DOOR","BASE LEVEL MIDSIZE CAR","4","11245",15995,"15995","GOLD","Not Given","4","2.4L L4  PFI DOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/KNAGE123975105398_1.jpg||http://vehimages.carpod.net/images/KNAGE123975105398_2.jpg||http://vehimages.carpod.net/images/KNAGE123975105398_3.jpg||http://vehimages.carpod.net/images/KNAGE123975105398_4.jpg||http://vehimages.carpod.net/images/KNAGE123975105398_5.jpg||http://vehimages.carpod.net/images/KNAGE123975105398_6.jpg||http://vehimages.carpod.net/images/KNAGE123975105398_7.jpg||http://vehimages.carpod.net/images/KNAGE123975105398_8.jpg||http://vehimages.carpod.net/images/KNAGE123975105398_9.jpg||http://vehimages.carpod.net/images/KNAGE123975105398_10.jpg","BASE LEVEL MIDSIZE CAR,MANUAL TRANS,OPTIONAL:U,FWD,2.4L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
1379575,"100830265","0","7133","KNAGE123975132018","N",2007-03-15 00:00:00,2007-03-15 00:00:00,2007-12-17 13:51:55,"2007","KIA","OPTIMA","LX/EX","SEDAN 4 DOOR","BASE LEVEL MIDSIZE CAR","4","8",17040,"17040","BLACK","Not Given","4","2.4L L4  PFI DOHC 16V","M","451280",False,"RamDMSi","","BASE LEVEL MIDSIZE CAR,MANUAL TRANS,OPTIONAL:U,FWD,2.4L L4  PFI DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
